,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
0,631cbdae162b49f160799782,Maruti Super Carry ,4.7/5,Rs.4.63 - 5.83 Lakh,Excellent Car,Mileage is very good and the interior and exterior both the design are excellent and you can load heavyweights on it and it is available with both CNG and petrol.,user,4.5,"May 12, 2022"
